shared,SOG_ID,OG_ID,V.destructor,V.jacobsoni,T.mercedesae,M.occidentalis,I.scapularis,T.urticae,AncestralClade,GOTerms
6,AIMS,AIMS-0001,LOC111252813,LOC111265484,genemark-scaffold0000008023-processed-gene-0*6-mRNA-1,LOC100908522,IscW_ISCW004423,LOC107367326,ROOT,GO:0003676
6,ABFM,ABFM-0010,LOC111252815,LOC111264946,augustus-scaffold0000002391-processed-gene-0*12-mRNA-1,LOC100903816,IscW_ISCW024725,LOC107362928,ROOT,GO:0004888;GO:0016021;GO:0045211;GO:0034220;GO:0022848;GO:0005515
6,AFSQ,AFSQ-0001,LOC111252816,LOC111264947,augustus-scaffold0000023304-processed-gene-0*37-mRNA-1,LOC100904189,IscW_ISCW023424,LOC107359672,ROOT,GO:0016021
6,ABFL,ABFL-0003,LOC111252818,LOC111259270,maker-scaffold0000004557-augustus-gene-0*26-mRNA-1,LOC100905637,IscW_ISCW009995,LOC107361428,ROOT,GO:0055114;GO:0050660;GO:0016614
6,AGSB,AGSB-0001,LOC111252821,LOC111265455,maker-scaffold0000000128-augustus-gene-0*80-mRNA-1,LOC100898534,IscW_ISCW012866,LOC107366691,ROOT,GO:0000184
6,ABEN,ABEN-0003,LOC111252823,LOC111266407,maker-scaffold0000025773-augustus-gene-1*127-mRNA-1,LOC100897956,IscW_ISCW001193,LOC107371441,ROOT,GO:0016021;GO:0055085
6,AEST,AEST-0001,LOC111252824,LOC111265440,maker-scaffold0000006135-augustus-gene-0*55-mRNA-1,LOC100906625,IscW_ISCW019639,LOC107366226,ROOT,GO:0003867;GO:0030170;GO:0009448
6,AGCY,AGCY-0001,LOC111252826,LOC111265458,maker-scaffold0000000128-augustus-gene-0*82-mRNA-1,LOC100898675,IscW_ISCW007722,LOC107362147,ROOT,GO:0050660;GO:0017150;GO:0055114;GO:0008033
6,AIFW,AIFW-0001,LOC111252827,LOC111263227,maker-scaffold0000001350-augustus-gene-0*25-mRNA-1,LOC100908229,IscW_ISCW015559,LOC107362289,ROOT,GO:0030870;GO:0000723;GO:0016887;GO:0006281
6,AEZX,AEZX-0001,LOC111252828,LOC111266371,maker-scaffold0000025773-augustus-gene-1*126-mRNA-1,LOC100905664,IscW_ISCW020365,LOC107370144,ROOT,GO:0000079;GO:0006396;GO:0006355
6,AGSC,AGSC-0001,LOC111252830,LOC111265459,maker-scaffold0000000128-augustus-gene-0*81-mRNA-1,LOC100898966,IscW_ISCW023376,LOC107368999,ROOT,GO:0002949;GO:0004222
6,ACOB,ACOB-0002,LOC111252832,LOC111266433,maker-scaffold0000025773-augustus-gene-1*123-mRNA-1,LOC100905315,IscW_ISCW019457,LOC107360792,ROOT,GO:0016021;GO:0008146
6,AGQT,AGQT-0001,LOC111252833,LOC111265485,maker-scaffold0000006152-augustus-gene-0*10-mRNA-1,LOC100908486,IscW_ISCW007420,LOC107361905,ROOT,GO:0005515
6,AGEO,AGEO-0001,LOC111252834,LOC111265467,maker-scaffold0000006135-augustus-gene-0*54-mRNA-1,LOC100899534,IscW_ISCW017134,LOC107371746,ROOT,GO:0005525;GO:0003723
6,ACBP,ACBP-0002,LOC111252835,LOC111265460,maker-scaffold0000000863-augustus-gene-0*13-mRNA-1,LOC100898393,IscW_ISCW005631,LOC107368690,ROOT,GO:0046983;GO:0003700;GO:0005667;GO:0006355
6,AEJG,AEJG-0001,LOC111252837,LOC111265487,maker-scaffold0000029763-augustus-gene-0*3-mRNA-1,LOC100898756,IscW_ISCW001485,LOC107368824,ROOT,GO:0005515
6,ABLN,ABLN-0001,LOC111252838,LOC111265475,maker-scaffold0000003616-augustus-gene-0*35-mRNA-1,LOC100905372,IscW_ISCW006138,LOC107371151,ROOT,GO:0006413;GO:0003743;GO:0005737
6,AGSF,AGSF-0001,LOC111252842,LOC111265468,maker-scaffold0000006135-augustus-gene-0*57-mRNA-1,LOC100899394,IscW_ISCW017135,LOC107365362,ROOT,GO:0070476;GO:0016435
6,ABIG,ABIG-0003,LOC111252844,LOC111265461,maker-scaffold0000000128-augustus-gene-0*83-mRNA-1,LOC100906480,IscW_ISCW010978,LOC107369090,ROOT,GO:0004298;GO:0019773;GO:0006511
6,AGQU,AGQU-0001,LOC111252846,LOC111265488,maker-scaffold0000010751-augustus-gene-0*30-mRNA-1,LOC100908858,IscW_ISCW011849,LOC107366961,ROOT,GO:0044425;GO:0005783;GO:0044431;GO:0030662;GO:0009987;GO:0030660
6,AFEB,AFEB-0001,LOC111252847,LOC111267355,maker-scaffold0000004607-augustus-gene-0*13-mRNA-1,LOC100898230,IscW_ISCW012156,LOC107370305,ROOT,GO:0046961;GO:0033178;GO:0015991
6,AGSE,AGSE-0001,LOC111252850,LOC111265469,maker-scaffold0000006135-augustus-gene-0*53-mRNA-1,LOC100906772,IscW_ISCW012129,LOC107371368,ROOT,GO:0016192
6,AHTD,AHTD-0001,LOC111252854,LOC111265471,maker-scaffold0000006135-augustus-gene-0*56-mRNA-1,LOC100909067,IscW_ISCW016254,LOC107364423,ROOT,GO:0015992;GO:0000276;GO:0046331;GO:0016887;GO:0006754
6,AGYH,AGYH-0001,LOC111252863,LOC111260556,maker-scaffold0000025321-augustus-gene-0*43-mRNA-1,LOC100906834,IscW_ISCW007454,LOC107366238,ROOT,GO:0005739;GO:0010738;GO:0003723;GO:0034237
6,ABMK,ABMK-0003,LOC111252867,LOC111269024,genemark-scaffold0000016009-processed-gene-0*1-mRNA-1,LOC100908352,IscW_ISCW007591,LOC107369186,ROOT,GO:0005634;GO:0043565;GO:0003700;GO:0006355
6,AEJD,AEJD-0001,LOC111252872,LOC111266429,maker-scaffold0000029193-augustus-gene-0*36-mRNA-1,LOC100897848,IscW_ISCW012935,LOC107360578,ROOT,GO:0008168;GO:0035246
6,ADBF,ADBF-0001,LOC111252877,LOC111262103,genemark-scaffold0000012975-processed-gene-0*2-mRNA-1,LOC100907268,IscW_ISCW012026,LOC107363402,ROOT,GO:0003676
6,ABGP,ABGP-0005,LOC111252878,LOC111262106,augustus-scaffold0000015513-processed-gene-0*4-mRNA-1,LOC100909168,IscW_ISCW013894,LOC107361125,ROOT,GO:0016021;GO:0055085;GO:0022857
6,ABMQ,ABMQ-0002,LOC111252880,LOC111271909,maker-scaffold0000034143-augustus-gene-0*27-mRNA-1,LOC100901278,IscW_ISCW007974,LOC107371011,ROOT,GO:0045454;GO:0009055;GO:0055114;GO:0050660;GO:0004791
6,ACBD,ACBD-0002,LOC111252881,LOC111271399,maker-scaffold0000005977-augustus-gene-0*20-mRNA-1,LOC100903082,IscW_ISCW024291,LOC107367398,ROOT,GO:0005267;GO:0071805;GO:0016020
6,ABMU,ABMU-0004,LOC111252882,LOC111273867,augustus-scaffold0000000145-processed-gene-0*8-mRNA-1,LOC100902646,IscW_ISCW021256,LOC107364997,ROOT,GO:0031461;GO:0006511;GO:0031625
6,AHRB,AHRB-0001,LOC111252887,LOC111271910,maker-scaffold0000030015-augustus-gene-0*29-mRNA-1,LOC100898025,IscW_ISCW008791,LOC107369474,ROOT,GO:0003735;GO:0005739
6,ABCO,ABCO-0015,LOC111252888,LOC111268089,maker-scaffold0000008863-augustus-gene-0*27-mRNA-1,LOC100902125,IscW_ISCW018939,LOC107371766,ROOT,GO:0043565;GO:0006355
6,AIRU,AIRU-0001,LOC111252889,LOC111266325,genemark-scaffold0000024652-processed-gene-0*9-mRNA-1,LOC100901846,IscW_ISCW003533,LOC107361726,ROOT,GO:0048468;GO:0120036;GO:0000902;GO:0005737;GO:0042995;GO:0005815;GO:0005515
6,ADXR,ADXR-0001,LOC111252892,LOC111259955,maker-scaffold0000032745-augustus-gene-0*14-mRNA-1,LOC100900826,IscW_ISCW008875,LOC107361773,ROOT,GO:0035023;GO:0005089
6,ADHJ,ADHJ-0001,LOC111252896,LOC111265240,maker-scaffold0000002485-augustus-gene-0*18-mRNA-1,LOC100904771,IscW_ISCW015900,LOC107361609,ROOT,GO:0005515
6,ABEU,ABEU-0001,LOC111252898,LOC111270609,augustus-scaffold0000029515-processed-gene-0*85-mRNA-1,LOC100905779,IscW_ISCW006608,LOC107363095,ROOT,GO:0061630;GO:0004842;GO:0006511;GO:0005515
6,AIHX,AIHX-0001,LOC111252899,LOC111270622,augustus-scaffold0000001295-processed-gene-0*4-mRNA-1,LOC108864452,IscW_ISCW022109,LOC107369958,ROOT,GO:0005515
6,ALJV,ALJV-0001,LOC111252900,LOC111270624,maker-scaffold0000008245-augustus-gene-0*3-mRNA-1,LOC100905195,IscW_ISCW022274,LOC107368112,ROOT,GO:0008168;GO:0006479
6,ABXH,ABXH-0002,LOC111252901,LOC111263169,maker-scaffold0000011993-augustus-gene-0*68-mRNA-1,LOC100898695,IscW_ISCW023605,LOC107360017,ROOT,GO:0015016;GO:0016787
6,ADVO,ADVO-0001,LOC111252902,LOC111270626,maker-scaffold0000005106-augustus-gene-0*36-mRNA-1,LOC100905054,IscW_ISCW018163,LOC107361242,ROOT,GO:0016021;GO:0006506;GO:1902230;GO:0005789;GO:0042770;GO:0042771;GO:0005634;GO:0000139;GO:0008565;GO:0005515
6,ABDO,ABDO-0002,LOC111252904,LOC111269731,maker-scaffold0000010255-augustus-gene-0*24-mRNA-1,LOC100906785,IscW_ISCW005644,LOC107359655,ROOT,GO:0005829;GO:0009960;GO:0005524;GO:0003713;GO:0042296;GO:0019985;GO:0005654;GO:0003723;GO:0032020;GO:0070979;GO:0070062;GO:0032480;GO:0061631;GO:0032991;GO:0008283;GO:0042787;GO:0044770;GO:0043130;GO:0006355;GO:0031625;GO:0097027;GO:0071385;GO:0051443;GO:1903955
6,AFUB,AFUB-0001,LOC111252906,LOC111273915,augustus-scaffold0000007886-processed-gene-0*11-mRNA-1,LOC100907954,IscW_ISCW000861,LOC107367258,ROOT,GO:0010508
6,ABXD,ABXD-0001,LOC111252907,LOC111273928,maker-scaffold0000007886-augustus-gene-0*22-mRNA-1,LOC100902504,IscW_ISCW006522,LOC107363566,ROOT,GO:0055114;GO:0016491
6,AILS,AILS-0001,LOC111252909,LOC111273937,maker-scaffold0000007886-augustus-gene-0*24-mRNA-1,LOC100907814,IscW_ISCW019484,LOC107370915,ROOT,GO:0005829;GO:0005802;GO:0048208;GO:0034629;GO:1990072;GO:0043623;GO:1903232;GO:0017112;GO:0005801;GO:1990071;GO:0000407;GO:0016239;GO:1990070;GO:0034497
6,ABNZ,ABNZ-0003,LOC111252911,LOC111262302,maker-scaffold0000017916-augustus-gene-0*39-mRNA-1,LOC100901034,IscW_ISCW014438,LOC107368631,ROOT,GO:0065007;GO:0098656;GO:0031966;GO:0016021;GO:0008272;GO:1901682;GO:0006839;GO:1901239;GO:0015729;GO:0015116;GO:0034658;GO:0034659;GO:0015556;GO:0005743;GO:0015131
6,AGKT,AGKT-0001,LOC111252915,LOC111272304,maker-scaffold0000003878-augustus-gene-0*84-mRNA-1,LOC100898500,IscW_ISCW003461,LOC107369955,ROOT,GO:0005524
6,ABYC,ABYC-0001,LOC111252916,LOC111272305,augustus-scaffold0000008821-processed-gene-0*14-mRNA-1,LOC100908829,IscW_ISCW003940,LOC107371351,ROOT,GO:0016021;GO:0016192
6,AHCG,AHCG-0001,LOC111252918,LOC111266362,augustus-scaffold0000027316-processed-gene-0*34-mRNA-1,LOC100900438,IscW_ISCW010189,LOC107367779,ROOT,NA
6,AGQH,AGQH-0001,LOC111252921,LOC111268225,augustus-scaffold0000001786-processed-gene-0*7-mRNA-1,LOC100897752,IscW_ISCW007746,LOC107367826,ROOT,GO:0016925;GO:0019948
6,AGFS,AGFS-0001,LOC111252923,LOC111272553,maker-scaffold0000004692-augustus-gene-0*31-mRNA-1,LOC100908135,IscW_ISCW007018,LOC107370140,ROOT,GO:0005634;GO:0004402;GO:0005515;GO:0006355
6,ACGH,ACGH-0002,LOC111252925,LOC111272554,augustus-scaffold0000004692-processed-gene-0*8-mRNA-1,LOC100907995,IscW_ISCW020964,LOC107359722,ROOT,GO:0055085
6,AGPY,AGPY-0001,LOC111252928,LOC111269185,maker-scaffold0000024179-augustus-gene-0*39-mRNA-1,LOC100904456,IscW_ISCW018713,LOC107371744,ROOT,GO:0016021;GO:0004190
6,AHSU,AHSU-0001,LOC111252933,LOC111270271,maker-scaffold0000031509-augustus-gene-0*87-mRNA-1,LOC100899604,IscW_ISCW010714,LOC107361953,ROOT,GO:0016021;GO:0003924;GO:0005741;GO:0008053;GO:0005525
6,AFGO,AFGO-0001,LOC111252937,LOC111261416,maker-scaffold0000004864-augustus-gene-0*69-mRNA-1,LOC108863889,IscW_ISCW017102,LOC107364295,ROOT,GO:0016567;GO:0000151;GO:0006511;GO:0034450
6,ADMX,ADMX-0001,LOC111252938,LOC111261433,augustus-scaffold0000004864-processed-gene-0*17-mRNA-1,LOC100900160,IscW_ISCW003355,LOC107366999,ROOT,GO:0016787
6,AFGK,AFGK-0001,LOC111252939,LOC111261442,augustus-scaffold0000004864-processed-gene-0*15-mRNA-1,LOC100900017,IscW_ISCW009213,LOC107364713,ROOT,GO:0006464
6,ABSU,ABSU-0003,LOC111252941,LOC111258871,maker-scaffold0000012801-augustus-gene-0*4-mRNA-1,LOC100899002,IscW_ISCW018741,LOC107371683,ROOT,GO:0005509
6,ABMU,ABMU-0003,LOC111252943,LOC111273311,maker-scaffold0000000224-augustus-gene-0*29-mRNA-1,LOC100904374,IscW_ISCW013256,LOC107366218,ROOT,GO:0031461;GO:0006511;GO:0031625
6,ABHF,ABHF-0003,LOC111252944,LOC111261270,maker-scaffold0000009611-augustus-gene-0*5-mRNA-1,LOC100908358,IscW_ISCW006741,LOC107366271,ROOT,GO:0007264;GO:0003924;GO:0005622;GO:0005525
6,ACKD,ACKD-0002,LOC111252945,LOC111273609,augustus-scaffold0000018421-processed-gene-0*13-mRNA-1,LOC100906807,IscW_ISCW016179,LOC107360343,ROOT,GO:0006888;GO:0005537;GO:0016020
6,AISO,AISO-0001,LOC111252946,LOC111271605,maker-scaffold0000009575-augustus-gene-0*16-mRNA-1,LOC100900892,IscW_ISCW015708,LOC107367390,ROOT,GO:0016020
6,ADBW,ADBW-0001,LOC111252952,LOC111271911,genemark-scaffold0000030015-processed-gene-0*12-mRNA-1,LOC100902299,IscW_ISCW003421,LOC107363187,ROOT,GO:0003700;GO:0003677;GO:0048522;GO:0048856;GO:0005515;GO:0006355
6,AHUI,AHUI-0001,LOC111252956,LOC111270611,maker-scaffold0000007675-augustus-gene-0*54-mRNA-1,LOC100901395,IscW_ISCW015189,LOC107368833,ROOT,GO:0032040
6,AHUJ,AHUJ-0001,LOC111252957,LOC111270612,maker-scaffold0000007675-augustus-gene-0*56-mRNA-1,LOC100901540,IscW_ISCW001029,LOC107369449,ROOT,GO:0055085
6,AGJQ,AGJQ-0001,LOC111252958,LOC111259915,maker-scaffold0000016554-augustus-gene-0*8-mRNA-1,LOC100899304,IscW_ISCW013388,LOC107371430,ROOT,GO:0000123
6,AFUP,AFUP-0001,LOC111252962,LOC111259918,maker-scaffold0000020520-augustus-gene-0*32-mRNA-1,LOC100897637,IscW_ISCW012060,LOC107370604,ROOT,GO:0000276;GO:0015078;GO:0015986
6,AFCR,AFCR-0001,LOC111252965,LOC111260550,maker-scaffold0000010317-augustus-gene-0*83-mRNA-1,LOC100901905,IscW_ISCW017761,LOC107371504,ROOT,GO:0008536;GO:0006886
6,ACBZ,ACBZ-0001,LOC111252967,LOC111260551,maker-scaffold0000010317-augustus-gene-0*84-mRNA-1,LOC100902053,IscW_ISCW001725,LOC107360211,ROOT,GO:0016567;GO:0004842
6,AHFI,AHFI-0001,LOC111252968,LOC111260555,maker-scaffold0000031468-augustus-gene-0*27-mRNA-1,LOC100906979,IscW_ISCW021121,LOC107359229,ROOT,GO:1901137;GO:0000271;GO:0090633;GO:0044281;GO:0016020;GO:0090632;GO:0008781;GO:0005737;GO:0005634;GO:0044249
6,ACXO,ACXO-0001,LOC111252970,LOC111259581,augustus-scaffold0000021444-processed-gene-0*45-mRNA-1,LOC100901623,IscW_ISCW023791,LOC107366825,ROOT,GO:0044433;GO:0009888;GO:0012505;GO:0050896;GO:0009790;GO:0050794;GO:0016787;GO:0048513;GO:0098588;GO:1901564;GO:0043167;GO:0005515;GO:0044425;GO:0060255;GO:0006810;GO:0003002;GO:0009653;GO:0043231;GO:0044238;GO:0098772;GO:0098805;GO:0044421
6,AIRV,AIRV-0001,LOC111252971,LOC111271406,maker-scaffold0000008322-augustus-gene-0*14-mRNA-1,LOC100902140,IscW_ISCW011502,LOC107360480,ROOT,GO:0016021
6,AGNK,AGNK-0001,LOC111252976,LOC111265241,maker-scaffold0000019062-augustus-gene-0*34-mRNA-1,LOC100903727,IscW_ISCW024315,LOC107365927,ROOT,GO:0005840;GO:0003735;GO:0006412
6,ABED,ABED-0010,LOC111252978,LOC111266671,maker-scaffold0000029053-augustus-gene-0*71-mRNA-1,LOC100908464,IscW_ISCW019932,LOC107369110,ROOT,GO:0005524
6,ACHS,ACHS-0003,LOC111252979,LOC111266672,maker-scaffold0000029186-augustus-gene-0*17-mRNA-1,LOC100908885,IscW_ISCW015866,LOC107369589,ROOT,GO:0005515
6,AHOC,AHOC-0001,LOC111252980,LOC111266675,maker-scaffold0000029053-augustus-gene-0*70-mRNA-1,LOC100908873,IscW_ISCW011061,LOC107365808,ROOT,GO:0006397;GO:0016788
6,ABEW,ABEW-0004,LOC111252981,LOC111266678,maker-scaffold0000029053-augustus-gene-0*72-mRNA-1,LOC100906023,IscW_ISCW004922,LOC107359979,ROOT,GO:0005525;GO:0005622;GO:0006886
6,AHFZ,AHFZ-0001,LOC111252982,LOC111266680,augustus-scaffold0000029053-processed-gene-0*21-mRNA-1,LOC100907555,IscW_ISCW018528,LOC107362621,ROOT,GO:0032443;GO:0005829;GO:1990385;GO:0043025;GO:1903078;GO:0005576;GO:0008306;GO:0000775;GO:0042585;GO:0030308;GO:0014069;GO:0005515;GO:0007613;GO:0099563;GO:0007411;GO:0005887;GO:0005794;GO:0030496;GO:1905809;GO:0031090;GO:0005496;GO:0030424;GO:0106003;GO:0005768;GO:0031984;GO:0005783;GO:0020037;GO:0043312;GO:1903537
6,ABCZ,ABCZ-0002,LOC111252985,LOC111262830,maker-scaffold0000005525-augustus-gene-0*43-mRNA-1,LOC100898986,IscW_ISCW007889,LOC107372083,ROOT,GO:0005524
6,AEQM,AEQM-0001,LOC111252987,LOC111271634,maker-scaffold0000010059-augustus-gene-0*35-mRNA-1,LOC100903517,IscW_ISCW012083,LOC107368829,ROOT,GO:0008270;GO:0005515
6,ABDC,ABDC-0009,LOC111252988,LOC111271637,maker-scaffold0000010059-augustus-gene-0*34-mRNA-1,LOC100903661,IscW_ISCW009256,LOC107372236,ROOT,GO:0043565;GO:0008270;GO:0003700;GO:0003707;GO:0043401;GO:0005634;GO:0006355
6,AEFJ,AEFJ-0001,LOC111252991,LOC111268555,maker-scaffold0000033816-augustus-gene-0*38-mRNA-1,LOC100909210,IscW_ISCW000901,LOC107367778,ROOT,GO:0055114;GO:0005506;GO:0031418;GO:0016705
6,ABCF,ABCF-0012,LOC111252992,LOC111267445,maker-scaffold0000013606-augustus-gene-0*41-mRNA-1,LOC100899359,IscW_ISCW013353,LOC107370097,ROOT,GO:0004104
6,ABET,ABET-0006,LOC111252993,LOC111267446,maker-scaffold0000013606-augustus-gene-0*42-mRNA-1,LOC100903844,IscW_ISCW014613,LOC107368714,ROOT,GO:0055114;GO:0016491
6,ABCZ,ABCZ-0003,LOC111252996,LOC111273223,genemark-scaffold0000013027-processed-gene-0*2-mRNA-1,LOC100904936,IscW_ISCW008741,LOC107362461,ROOT,GO:0036402;GO:0005524;GO:0030163;GO:0005737
6,ACBK,ACBK-0001,LOC111252998,LOC111264259,maker-scaffold0000003901-augustus-gene-0*37-mRNA-1,LOC100906799,IscW_ISCW003597,LOC107365914,ROOT,GO:0036459;GO:0016579;GO:0006511;GO:0008270
6,AHZK,AHZK-0001,LOC111253001,LOC111261756,maker-scaffold0000030127-augustus-gene-0*72-mRNA-1,LOC100902310,IscW_ISCW023885,LOC107359766,ROOT,GO:0005840;GO:0003735;GO:0006412
6,ABIR,ABIR-0005,LOC111253003,LOC111273802,genemark-scaffold0000004621-processed-gene-0*8-mRNA-1,LOC108864684,IscW_ISCW023357,LOC107367608,ROOT,GO:0003676
6,AHJL,AHJL-0001,LOC111253004,LOC111259827,augustus-scaffold0000024467-processed-gene-0*9-mRNA-1,LOC100904749,IscW_ISCW012154,LOC107360853,ROOT,GO:0007517;GO:0035269;GO:0005783;GO:0005794;GO:0007399;GO:0046329;GO:0005801;GO:0005634;GO:0005615;GO:0008285
6,ADPF,ADPF-0001,LOC111253005,LOC111259828,genemark-scaffold0000031442-processed-gene-0*2-mRNA-1,LOC100905785,IscW_ISCW007045,LOC107359573,ROOT,GO:0008233;GO:0007275;GO:0007267;GO:0016539
6,ABHC,ABHC-0001,LOC111253006,LOC111263030,augustus-scaffold0000007770-processed-gene-0*4-mRNA-1,LOC100903183,IscW_ISCW003544,LOC107364370,ROOT,GO:0006470;GO:0008138
6,ACWB,ACWB-0001,LOC111253008,LOC111268282,maker-scaffold0000008000-augustus-gene-0*7-mRNA-1,LOC100907797,IscW_ISCW018406,LOC107365449,ROOT,GO:0007165;GO:0005515
6,ADKW,ADKW-0001,LOC111253011,LOC111271592,maker-scaffold0000003898-augustus-gene-0*45-mRNA-1,LOC100906661,IscW_ISCW023297,LOC107367866,ROOT,GO:0005515;GO:0006396
6,ADLM,ADLM-0001,LOC111253013,LOC111266376,genemark-scaffold0000011303-processed-gene-0*4-mRNA-1,LOC100897523,IscW_ISCW005776,LOC107362966,ROOT,GO:0004070;GO:0016812;GO:0046872;GO:0005524;GO:0004088;GO:0006207;GO:0006541;GO:0016597
6,AEPO,AEPO-0001,LOC111253016,LOC111266358,maker-scaffold0000027316-augustus-gene-0*47-mRNA-1,LOC100909173,IscW_ISCW019576,LOC107368982,ROOT,GO:0000209;GO:0051260;GO:0005829;GO:0007419;GO:0002121;GO:0007398;GO:0061061;GO:0045314;GO:0007422;GO:0048471;GO:0005886;GO:0035204;GO:0008356;GO:0045202;GO:0043951;GO:0046331;GO:0042048;GO:0045747;GO:0042995;GO:0007498;GO:0005515;GO:0030718;GO:0070925;GO:0036477;GO:0046872;GO:0007010;GO:0061630;GO:0007476;GO:0005768;GO:0030707;GO:0016360;GO:0008104;GO:0007616;GO:1901981
6,ACZW,ACZW-0001,LOC111253022,LOC111267049,maker-scaffold0000003604-augustus-gene-0*12-mRNA-1,LOC100899311,IscW_ISCW023707,LOC107367644,ROOT,GO:0004368;GO:0006072;GO:0055114;GO:0005509;GO:0009331
6,ABTI,ABTI-0003,LOC111253023,LOC111261890,maker-scaffold0000004948-augustus-gene-0*6-mRNA-1,LOC100906968,IscW_ISCW005174,LOC107369431,ROOT,GO:0030165;GO:1902017;GO:0005902;GO:0015630;GO:0005096;GO:0097202;GO:0031527;GO:0006886;GO:0051534;GO:0090630;GO:0017137;GO:0045296;GO:0043312;GO:0050869;GO:0101003;GO:0031338;GO:0070373;GO:0044430;GO:0043231;GO:0042147
6,ADEB,ADEB-0001,LOC111253024,LOC111260727,augustus-scaffold0000004019-processed-gene-0*13-mRNA-1,LOC100905244,IscW_ISCW001055,LOC107369729,ROOT,GO:0035329;GO:0003700;GO:0006355
6,AGQB,AGQB-0001,LOC111253025,LOC111260252,maker-scaffold0000029353-augustus-gene-0*5-mRNA-1,LOC100901572,IscW_ISCW001432,LOC107369263,ROOT,GO:0004623;GO:0006644;GO:0050482
6,AIRT,AIRT-0001,LOC111253026,LOC111259490,maker-scaffold0000033723-augustus-gene-0*53-mRNA-1,LOC100899620,IscW_ISCW019788,LOC107371474,ROOT,GO:0006412
6,AISF,AISF-0001,LOC111253028,LOC111273180,maker-scaffold0000003136-augustus-gene-0*13-mRNA-1,LOC100905109,IscW_ISCW020703,LOC107360078,ROOT,GO:0016021;GO:0006465;GO:0008233;GO:0005787
6,ADPN,ADPN-0001,LOC111253030,LOC111271895,maker-scaffold0000018147-augustus-gene-0*49-mRNA-1,LOC100898654,IscW_ISCW018630,LOC107372255,ROOT,GO:0045214;GO:0051533;GO:0016324;GO:0044444;GO:0006955;GO:0051928;GO:0070588;GO:0061180;GO:0042802;GO:0005887;GO:0070509;GO:0007399;GO:0030426;GO:0015279;GO:0016323;GO:0030728;GO:0002115;GO:0043234;GO:0005891
6,AEUX,AEUX-0001,LOC111253031,LOC111263085,maker-scaffold0000012745-augustus-gene-0*6-mRNA-1,LOC100903012,IscW_ISCW023462,LOC107371021,ROOT,GO:0016021
6,AJBV,AJBV-0001,LOC111253032,LOC111271981,maker-scaffold0000033953-augustus-gene-0*12-mRNA-1,LOC100905402,IscW_ISCW017565,LOC107362683,ROOT,GO:0005509;GO:0005515
6,AIMK,AIMK-0001,LOC111253036,LOC111265611,maker-scaffold0000022567-augustus-gene-0*70-mRNA-1,LOC100899713,IscW_ISCW024803,LOC107369334,ROOT,GO:0005840;GO:0003735;GO:0006412
6,AINE,AINE-0001,LOC111253043,LOC111266326,maker-scaffold0000031360-augustus-gene-0*44-mRNA-1,LOC100909025,IscW_ISCW002857,LOC107362320,ROOT,GO:0044248;GO:0019058;GO:0010008;GO:0006810;GO:0005634;GO:0005515
6,AHSY,AHSY-0001,LOC111253046,LOC111267050,augustus-scaffold0000020922-processed-gene-0*17-mRNA-1,LOC100900304,IscW_ISCW006982,LOC107359174,ROOT,GO:0046654;GO:0003934;GO:0005737
6,AEVL,AEVL-0001,LOC111253050,LOC111259279,maker-scaffold0000000780-augustus-gene-0*13-mRNA-1,LOC108864949,IscW_ISCW023589,LOC107359498,ROOT,GO:0005515;GO:0003677
6,AJYM,AJYM-0001,LOC111253051,LOC111259273,genemark-scaffold0000002040-processed-gene-0*3-mRNA-1,LOC100898741,IscW_ISCW008408,LOC107360387,ROOT,GO:0035278;GO:0003676
6,AHLM,AHLM-0001,LOC111253052,LOC111272258,maker-scaffold0000000054-augustus-gene-0*52-mRNA-1,LOC100897734,IscW_ISCW008601,LOC107364489,ROOT,GO:0003723
6,ABST,ABST-0001,LOC111253055,LOC111260262,maker-scaffold0000024609-augustus-gene-0*22-mRNA-1,LOC100898802,IscW_ISCW019833,LOC107363162,ROOT,GO:0016021;GO:0007186;GO:0004965
6,ADZE,ADZE-0001,LOC111253056,LOC111260260,maker-scaffold0000029450-augustus-gene-0*33-mRNA-1,LOC100902580,IscW_ISCW005171,LOC107362666,ROOT,GO:0007165;GO:0035591
6,ABWF,ABWF-0001,LOC111253057,LOC111261063,augustus-scaffold0000034084-processed-gene-0*35-mRNA-1,LOC100898693,IscW_ISCW003667,LOC107360325,ROOT,GO:0046983
6,ABRT,ABRT-0003,LOC111253059,LOC111259287,genemark-scaffold0000004866-processed-gene-0*20-mRNA-1,LOC100902534,IscW_ISCW017659,LOC107369538,ROOT,GO:0005524;GO:0016887
6,AICX,AICX-0001,LOC111253060,LOC111263909,genemark-scaffold0000000054-processed-gene-0*8-mRNA-1,LOC100905975,IscW_ISCW000413,LOC107362774,ROOT,GO:0005524;GO:0004020;GO:0000103;GO:0004781
6,AIHS,AIHS-0001,LOC111253061,LOC111273925,maker-scaffold0000015314-augustus-gene-0*19-mRNA-1,LOC100901595,IscW_ISCW023432,LOC107368121,ROOT,GO:0006384;GO:0043035;GO:0000995;GO:0000127
6,AFPU,AFPU-0001,LOC111253063,LOC111260258,augustus-scaffold0000029450-processed-gene-0*26-mRNA-1,LOC108864310,IscW_ISCW020205,LOC107361289,ROOT,GO:0034235;GO:0032222;GO:1903818;GO:0030431
6,ACON,ACON-0002,LOC111253066,LOC111259288,maker-scaffold0000004866-augustus-gene-0*39-mRNA-1,LOC100901245,IscW_ISCW017658,LOC107363370,ROOT,GO:0018279;GO:0005789
